id,product_uid,missing_query_terms,query_root_in_title,query_compound_in_title,query_other_in_title,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_title
89801,127188,[],1,1,0,1,1,0,0
89802,127189,"['shock', 'collar']",0,1,0,1,2,0,0
89806,127192,"['tampe', 'resistant']",1,0,2,1,0,4,0
89811,127194,"['box', 'posts']",0,1,1,1,2,1,0
89813,127196,"['bronzw', 'phone', 'cover']",0,2,0,1,4,0,0
89816,127197,[],1,1,0,1,1,0,0
89819,127199,[],1,1,0,1,1,0,0
89820,127200,[],1,1,2,1,1,2,1
89824,127201,[],1,0,1,1,0,2,0
89825,127202,"['20', 'gals', 'air-compressors']",0,0,0,1,0,2,0
89826,127202,[],1,1,0,1,1,0,1
89830,127203,[],1,1,0,1,1,0,0
89840,127205,"['table', 'for']",1,0,1,1,1,2,0
89841,127205,"['trend', 'combination']",1,1,0,1,3,0,0
89846,127208,"['25', 'beveragecooler']",0,1,0,1,1,1,0
89851,127210,['capua'],1,1,0,1,2,0,0
89853,127211,"['20', 'x', '25', 'x']",1,0,0,1,0,4,0
89854,127212,[],1,0,0,1,0,0,1
89860,127213,[],1,0,1,1,0,1,0
89863,127214,[],1,2,0,1,2,0,1
89868,127217,"['sprinkler', 'conroller']",0,0,0,1,1,0,0
89874,127221,[],1,1,0,1,1,0,0
89875,127222,['cabinet'],0,1,1,1,2,1,0
89877,127223,[],1,0,0,1,0,0,1
89880,127225,[],1,0,0,1,0,0,0
89881,127226,"['18v', 'batteries']",0,0,0,1,0,1,0
89885,127228,[],1,0,2,1,0,2,1
89886,127228,['jalousie'],1,1,0,1,2,0,0
89887,127229,[],1,0,1,1,0,1,1
89890,127230,[],1,1,0,1,1,0,0
89891,127231,"['supply', 'line']",1,1,0,1,2,1,0
89893,127232,"['48', 'white']",1,1,1,1,1,3,0
89895,127232,[],1,1,1,1,1,1,0
89896,127233,[],1,1,0,1,1,0,0
89898,127233,[],1,1,0,1,1,0,1
89899,127233,[],1,0,0,1,0,0,0
89903,127236,"['2', 'panel', 'bifold']",0,0,3,1,0,5,0
89904,127237,['i'],1,0,0,1,0,1,0
89906,127239,['bathroom'],1,0,1,1,1,1,0
89907,127240,"['12', '18', 'trunk']",1,0,1,1,1,3,1
89908,127240,['line'],1,0,3,1,1,3,0
89912,127242,"['cushions', 'for']",0,1,1,1,1,2,0
89913,127242,"['one', 'piece']",1,0,0,1,1,1,0
89915,127242,"['one', 'piece']",1,1,0,1,2,1,0
89916,127242,[],1,2,1,1,2,1,0
89917,127243,['alcove'],1,0,1,1,1,1,0
89921,127245,"['coranado', 'baseboard']",1,0,0,1,2,0,0
89922,127245,['board'],0,2,0,1,2,0,0
89930,127248,[],1,1,0,1,1,0,1
89934,127249,['sheet'],0,1,0,1,1,0,0
89936,127249,"['kitchen', 'back', 'splash', 'tiles']",0,0,0,1,2,1,0
89937,127249,['sheet'],1,0,0,1,1,0,0
89938,127249,[],1,1,0,1,1,0,1
89939,127250,[],1,1,0,1,1,0,1
89943,127252,[],1,1,0,1,1,0,1
89947,127255,[],1,2,0,1,2,0,0
89948,127256,[],1,1,0,1,1,0,1
89950,127257,[],1,0,0,1,0,0,0
89951,127258,['nobs'],0,0,0,1,0,0,0
89956,127260,"['laminate', 'flooring']",1,0,0,1,1,1,0
89961,127261,[],1,0,2,1,0,2,0
89963,127262,[],1,1,0,1,1,0,0
89964,127262,['knobs'],0,1,0,1,1,0,0
89970,127264,['gauge'],0,0,1,1,0,1,0
89976,127267,"['12', 'volt', '7.0', 'amp']",1,0,0,1,0,4,0
89977,127267,[],1,1,0,1,1,0,0
89985,127271,"['moving', 'pads']",0,0,0,1,0,1,0
89997,127278,[],1,2,0,1,2,0,1
89998,127279,[],1,2,0,1,2,0,1
89999,127280,[],1,1,0,1,1,0,0
90000,127281,['18x36'],0,0,2,1,1,2,0
90004,127283,[],1,0,1,1,0,1,0
90006,127285,"[""4'""]",1,1,0,1,2,0,1
90010,127287,['post'],0,0,2,1,0,2,0
90011,127288,"['480', 'v', 'compressro']",0,1,0,1,2,1,0
90019,127293,[],1,1,0,1,1,0,0
90020,127293,['sodium'],1,2,0,1,3,0,1
90029,127297,"['ull', 'spectrum']",1,1,0,1,3,0,0
90037,127301,['tiles'],0,2,0,1,2,0,0
90040,127302,['floor'],1,0,1,1,1,1,1
90049,127306,['punp'],0,1,0,1,1,0,0
90050,127307,[],1,2,2,1,2,2,0
90063,127313,[],1,1,0,1,1,0,0
90065,127314,[],1,0,2,1,0,2,0
90067,127314,[],1,0,1,1,0,1,0
90068,127315,"['dr', 'wd', 'molding']",0,0,2,1,0,4,0
90069,127316,"['inch', 'rubber', 'pipe', 'fittings']",0,0,1,1,3,1,0
90071,127316,"['stove', 'pipe']",0,1,0,1,2,0,0
90072,127317,['valves'],0,2,1,1,2,1,0
90076,127318,"['area', 'carpets']",0,0,0,1,1,0,0
90080,127318,[],1,1,3,1,1,4,0
90085,127320,"['5', 'in', 'one']",1,0,0,1,0,3,0
90092,127324,['lamps'],0,1,1,1,1,1,0
90094,127326,[],1,0,1,1,0,1,0
90098,127327,[],1,1,0,1,1,0,0
90100,127328,[],1,0,2,1,0,2,0
90104,127332,[],1,1,0,1,1,0,0
90105,127332,['kenmore'],1,1,0,1,1,1,0
90108,127333,['ovens;'],2,1,0,2,1,1,0
90109,127334,"['for', 'solid', 'waste', 'management']",1,0,0,1,1,3,0
90114,127334,"['garbage', 'containers']",0,0,0,1,1,0,0
90117,127336,"['mobile', 'home']",1,0,0,1,2,0,0
90120,127337,[],1,2,0,1,2,0,1
90123,127339,"['moving', 'box']",0,0,1,1,1,1,0
90125,127339,[],1,1,0,1,1,0,1
90126,127339,[],1,1,0,1,1,0,1
90131,127342,['tv'],1,0,0,1,1,0,0
90132,127342,"['exstention', 'cord']",0,0,1,1,0,2,0
90135,127343,[],1,1,0,1,1,0,1
90136,127343,"['exterior', 'colors']",0,1,0,1,1,1,0
90138,127345,"['1/2', 'inch']",1,0,0,1,1,1,1
90139,127345,['grappler'],1,1,0,1,2,0,1
90142,127346,['pavers'],0,0,1,1,0,1,0
90145,127349,[],1,1,0,1,1,0,1
90147,127350,"['henry', 'cleaner', 'hvr200']",0,1,0,1,3,0,0
90149,127350,[],1,0,0,1,0,0,0
90152,127350,[],1,0,0,1,0,0,1
90155,127352,[],1,0,0,1,0,0,0
90160,127356,[],1,2,0,1,2,0,0
90165,127359,['universal'],1,1,0,1,1,1,0
90166,127360,"['ceiling', 'texture']",0,0,0,1,1,0,0
90167,127360,"['wall', 'and', 'ceiling', 'texture']",0,0,0,1,0,3,0
90169,127362,[],1,0,1,1,0,1,0
90171,127363,"['garden', 'timber']",0,0,0,1,1,0,0
90173,127363,['spikes'],0,1,1,1,1,1,0
90174,127363,['realistic'],1,1,0,1,1,1,1
90175,127363,"['yard', 'timbers']",0,0,0,1,1,0,0
90179,127364,[],1,0,0,1,0,0,1
90181,127365,"['electrical', 'outlet', 'cover']",0,0,0,1,0,2,0
90187,127368,"['bathtub', '54', 'in.']",0,0,0,1,0,2,0
90188,127368,"['small', 'bathtub']",0,0,0,1,0,1,0
90191,127370,[],1,1,0,1,1,0,0
90192,127370,"['gas', 'grill']",0,1,0,1,2,0,0
90193,127370,"['grill', 'dimension']",0,1,0,1,2,0,0
90203,127376,['t'],1,3,1,1,3,2,0
90204,127376,[],1,1,0,1,1,0,1
90205,127376,[],1,2,0,1,2,0,1
90206,127377,[],1,1,1,1,1,1,1
90207,127378,['pvc'],1,0,1,1,1,1,1
90218,127383,[],1,0,1,1,0,1,0
90220,127384,['5/4'],1,0,0,1,0,1,0
90223,127385,[],1,0,2,1,0,2,0
90224,127385,['stackable'],1,1,0,1,1,1,0
90226,127386,[],1,1,0,1,1,0,1
90230,127386,['premium'],1,3,0,1,4,0,1
90239,127388,"['wrachet', 'head']",0,0,0,1,1,0,0
90240,127388,"['air', 'compressor']",0,0,0,1,1,0,0
90242,127389,[],1,1,0,1,1,0,1
90246,127390,['tool'],0,2,0,1,2,0,0
90251,127390,"['wet', 'dry', 'vac']",0,0,0,1,0,2,0
90253,127390,"['tools', 'bloowers']",0,0,0,1,0,1,0
90255,127390,"['wet', 'carpet']",1,0,0,1,1,1,0
90256,127390,"['wet', 'dry', 'vac', 'hose']",0,0,0,1,1,2,0
90260,127391,['light'],0,1,1,1,1,1,0
90261,127391,['light'],1,1,0,1,2,0,0
90263,127391,[],1,0,1,1,0,1,0
90265,127392,"['drip', 'valves']",0,1,1,1,2,1,0
90267,127393,['turkey'],1,1,0,1,2,0,0
90268,127394,['atrium'],1,1,0,1,2,0,0
90275,127395,"['double', 'folder', 'closet']",1,0,0,1,2,1,0
90276,127395,"['double', 'exterior', 'entry']",1,1,0,1,2,2,0
90282,127395,[],1,0,2,1,0,2,0
90284,127395,['wooden'],1,0,0,1,0,1,0
90287,127396,['edgers'],0,1,0,1,1,0,0
90290,127397,[],1,1,0,1,1,0,0
90298,127401,['30'],1,1,0,1,1,1,0
90302,127402,"['and', 'deckerbattery', 'pack']",0,0,1,1,0,3,0
90304,127403,"['2', 'burner']",1,1,0,1,2,1,0
90313,127407,['gloss'],1,0,1,1,1,1,0
90319,127409,['heater'],1,0,0,1,1,0,1
90322,127411,[],1,1,1,1,1,1,1
90324,127412,['planter'],1,1,0,1,2,0,1
90327,127413,"['car', 'ends']",0,0,1,1,1,1,0
90332,127415,"['barn', 'door']",1,0,0,1,2,0,0
90338,127417,[],1,1,0,1,1,0,0
90339,127417,[],1,0,1,1,0,1,0
90340,127417,[],1,1,1,1,1,1,1
90342,127419,['tables'],0,1,0,1,1,0,0
90345,127420,['lid'],0,2,0,1,2,0,0
90347,127421,[],1,0,1,1,0,1,0
90349,127421,[],1,1,3,1,1,4,1
90350,127422,[],1,0,0,1,0,0,0
90352,127424,['plants'],0,1,0,1,1,0,0
90353,127425,[],1,0,0,1,0,0,0
90354,127426,"['2x2', 'inch', 'wood']",1,0,1,1,1,3,0
90357,127426,[],1,1,1,1,1,1,0
90358,127427,[],1,1,0,1,1,0,0
90359,127427,[],1,1,0,1,1,0,0
90370,127429,"['pricepfister', 'g135']",0,2,0,1,2,1,0
90372,127430,"['frames', 'headboaed']",0,1,0,1,1,1,0
90374,127430,"['full', 'frame']",0,1,0,1,1,1,0
90375,127431,[],1,2,0,1,2,0,0
90379,127433,"['15', 'inch', '61', 'inch']",1,0,3,1,0,7,0
90383,127434,[],1,0,2,1,0,2,0
90390,127436,['butters'],0,1,0,1,1,0,0
90404,127440,['security'],1,0,1,1,1,1,0
90405,127441,[],1,2,0,1,2,0,0
90406,127442,[],1,1,1,1,1,1,1
90407,127443,['ventalation'],0,1,0,1,1,0,0
90412,127444,"['m6', 'screw', 'wall']",0,1,2,1,1,4,0
90421,127445,[],1,0,0,1,0,0,0
90431,127451,['bath'],1,1,2,1,2,2,0
90433,127452,[],1,0,1,1,0,1,0
90436,127453,"['zero', 'turn', 'special']",1,0,0,1,0,3,0
90443,127456,['heculine'],0,0,0,1,0,0,0
90446,127459,[],1,0,1,1,0,1,0
90448,127460,[],1,1,0,1,1,0,0
90449,127461,[],1,1,0,1,1,0,0
90450,127461,['tji'],0,0,0,1,0,0,0
90452,127463,['machine'],0,0,1,1,0,1,0
90456,127466,['gaskets'],0,0,2,1,0,2,0
90457,127466,[],1,0,2,1,0,2,1
90462,127469,"['with', 'outlet']",1,0,0,1,0,2,0
90467,127471,['wide'],1,0,2,1,0,3,0
90468,127471,"['bi', 'fold']",1,1,0,1,3,0,0
90469,127471,"['closet', 'track']",0,1,0,1,2,0,0
90472,127472,"['turkey', 'fryer']",0,1,0,1,2,0,0
90473,127473,"['3', 'pac', 'flashlight']",0,1,0,1,2,1,0
90474,127474,[],1,0,1,1,0,1,1
90478,127475,['washer'],1,0,0,1,1,0,0
90479,127476,['glass'],0,0,1,1,0,1,0
90480,127477,"['outdoor', 'light', 'sensor']",0,0,0,1,0,2,0
90483,127479,[],1,1,2,1,1,2,0
90485,127479,['ovens;'],2,1,0,2,1,1,0
90486,127480,[],1,0,2,1,0,2,0
90492,127483,[],1,2,0,1,2,0,0
90498,127485,['pipe'],0,1,1,1,1,1,0
90501,127486,[],1,1,1,1,1,1,1
90502,127487,[],1,1,0,1,1,0,1
90504,127487,"['shower', 'panel', 'corner']",0,0,2,1,2,2,0
90505,127487,['shower'],1,1,0,1,2,0,1
90508,127488,[],1,0,0,1,0,0,0
90517,127491,"['char', 'broil', 'parts']",0,0,0,1,1,1,0
90518,127491,['parts'],0,0,0,1,0,0,0
90519,127491,"['gas', 'fireplace']",1,1,0,1,3,0,1
90520,127491,"['gas', 'grill', 'parts']",0,1,0,1,3,0,0
90521,127492,[],1,1,0,1,1,0,1
90522,127493,"['5', 'chain', 'link', 'fence']",0,1,0,1,3,1,0
90523,127493,"['chain', 'link', 'drive']",1,0,0,1,3,0,0
90524,127493,"['chain', 'link', 'for', 'drive', 'way']",1,0,0,1,2,3,0
90526,127493,['fence'],1,0,0,1,1,0,0
90527,127494,['commercial'],1,0,0,1,0,1,1
90533,127497,['tub'],1,0,0,1,1,0,0
90534,127498,['monor'],1,0,1,1,0,2,0
90535,127499,"['chrome', 'and']",0,2,2,1,2,3,0
90542,127502,['hand'],1,0,0,1,1,0,1
90544,127503,[],1,0,0,1,0,0,0
90547,127504,"['10000', 'watt']",0,0,0,1,0,1,0
90550,127507,"['20', 'volt', 'drill', 'driver', 'hammerdrill']",0,0,0,1,3,1,0
90551,127507,"['20v', 'kombo']",0,0,0,1,0,1,0
90553,127507,"['combination', 'tool']",0,0,0,1,1,1,0
90556,127507,"['20', 'v', 'drill']",0,1,0,1,2,1,0
90557,127507,"['drill', 'dcf885']",0,0,1,1,1,1,0
90565,127507,"['impact', 'drivers']",0,0,0,1,1,0,0
90568,127507,"['drill', 'driver']",1,0,0,1,2,0,0
90569,127507,"['hammer', 'drills', 'and', 'driver', 'impact']",0,0,1,1,3,2,0
90570,127507,['20'],1,0,0,1,0,1,0
90574,127508,['combination'],0,0,1,1,1,1,0
90579,127508,['storage'],0,1,0,1,1,0,0
90586,127511,"['6', 'panel', 'closet']",1,0,1,1,2,2,1
90589,127512,[],1,1,0,1,1,0,0
90591,127513,"['pipe', 'taps']",0,0,0,1,1,0,0
90592,127514,[],1,2,0,1,2,0,0
90596,127516,"['1', ""11/2'""]",1,0,1,1,1,2,1
90604,127521,[],1,2,4,1,2,4,1
90607,127523,[],1,0,1,1,0,1,1
90616,127529,['boc'],0,2,0,1,2,0,0
90617,127530,[],1,0,1,1,0,1,1
90621,127533,"['dollar', 'gifts']",0,1,1,1,2,1,0
90641,127542,"['outdoor', '9', '9']",1,0,1,1,0,4,1
90643,127543,"['decorative', 'covers']",0,0,1,1,0,2,0
90644,127543,['elerical'],1,1,0,1,1,1,0
90648,127544,[],1,0,0,1,0,0,0
90649,127545,"['30', 'unfinish']",1,0,0,1,0,2,0
90652,127545,"['ready', 'to', 'hang']",0,0,1,1,0,3,0
90658,127548,[],1,0,0,1,0,0,1
90659,127548,['no'],1,0,3,1,0,4,0
90668,127551,['1/2'],1,0,0,1,0,1,0
90669,127552,"['vx', '72', 'outdoor']",1,0,2,1,0,5,1
90671,127552,"['pride', '1993']",1,1,0,1,2,1,0
90672,127552,"['outdoor', 'floor']",1,0,0,1,1,1,1
90674,127552,"['under', 'wind', 'prevention']",0,0,1,1,1,2,0
90676,127553,['bestos'],0,1,1,1,1,1,0
90678,127553,['12x1x40'],1,1,0,1,1,1,1
90680,127553,['break'],1,1,0,1,2,0,1
90681,127553,[],1,3,0,1,3,0,1
90682,127553,['wood/metal'],1,0,1,1,0,2,0
90684,127555,[],1,1,0,1,1,0,0
90687,127557,['tape'],0,1,0,1,1,0,0
90690,127559,['bracket'],0,0,2,1,0,2,0
90692,127560,['high'],1,0,0,1,0,1,0
90696,127561,[],1,0,1,1,0,1,0
90698,127561,['edging'],0,0,1,1,0,1,0
90699,127561,"['garden', 'tool']",0,0,0,1,1,0,0
90701,127562,[],1,1,0,1,1,0,1
90703,127563,['edging'],0,0,1,1,0,1,0
90709,127565,"['clad', 'jen', 'weld', 'replacement']",1,0,1,1,3,2,0
90711,127567,[],1,0,1,1,0,1,1
90717,127569,"['swiss', 'tech']",0,0,0,1,0,1,0
90718,127570,"['23.5', 'nickle']",0,2,0,1,2,1,0
90720,127570,[],1,2,1,1,2,1,1
90724,127571,[],1,0,1,1,0,1,1
90727,127572,"['type', 't']",0,2,1,1,3,1,0
90729,127572,[],1,1,0,1,1,0,0
90733,127573,[],1,0,0,1,0,0,0
90742,127578,"['2', 'kindorff']",1,0,0,1,1,1,0
90746,127580,[],1,1,0,1,1,0,0
90748,127581,"['bath', 'sinnk']",0,0,0,1,1,0,0
90749,127581,"['bath', 'sunk']",0,0,0,1,0,1,0
90753,127582,['vented'],0,1,2,1,1,2,0
90754,127583,[],1,1,0,1,1,0,0
90757,127584,['1npt'],1,1,0,1,1,1,1
90760,127586,"['a', 'bathroom', 'cabinet', 'over', 'toilet']",0,0,0,1,1,3,0
90766,127587,[],1,1,0,1,1,0,0
90767,127588,[],1,0,1,1,0,1,1
90772,127591,[],1,1,1,1,1,1,0
90773,127592,"[""3/4'"", 'lrg']",0,1,0,1,1,1,0
90776,127593,"['1', '1/4']",1,0,1,1,1,2,1
90778,127594,['14254454'],1,1,0,1,1,1,0
90787,127598,"['hose', 'adapter']",0,0,4,1,0,5,0
90789,127599,['camping'],0,0,0,1,0,0,0
90790,127599,['camping'],1,0,0,1,1,0,1
90791,127600,[],1,0,0,1,0,0,0
90797,127603,['cloths'],1,0,3,1,1,3,0
90799,127603,[],1,1,0,1,1,0,0
90805,127606,[],1,0,0,1,0,0,0
90808,127609,"[""3/4'"", 'l']",1,1,0,1,2,1,0
90810,127610,['clothesline'],0,1,0,1,1,0,0
90812,127612,[],1,1,0,1,1,0,1
90814,127613,"['right', 'angle', 'driver']",0,0,0,1,1,1,0
90815,127614,['drill'],1,0,1,1,1,1,0
90816,127614,['drill'],1,1,0,1,2,0,0
90817,127614,['impact'],0,0,1,1,0,1,0
90819,127614,['tootls'],0,1,0,1,1,0,0
90824,127616,"['thermo', 'dynamics']",1,1,0,1,3,0,1
90829,127618,['duct'],1,0,0,1,1,0,0
90830,127618,[],1,0,1,1,0,1,0
90839,127622,[],1,1,1,1,1,1,0
90840,127623,"['over', 'the', 'small']",1,1,1,1,1,4,1
90842,127623,['cabinet'],1,1,0,1,2,0,0
90844,127624,[],1,0,0,1,0,0,1
90845,127625,[],1,0,1,1,0,1,0
90846,127626,"['jumbo', 'plastic', 'containers']",0,1,0,1,2,1,0
90851,127627,"['saber', 'saw']",0,0,1,1,0,2,0
90852,127628,"['60', 'tooth']",1,1,0,1,2,1,0
90854,127628,"['inch', 'for', 'hardie', 'siding']",1,0,2,1,1,5,1
90855,127628,[],1,0,0,1,0,0,0
90856,127628,"['metal', 'circular']",1,0,1,1,0,3,1
90857,127628,['mitre'],1,0,1,1,0,2,1
90860,127629,['drill'],0,0,1,1,0,1,0
90862,127630,['mattress'],0,1,0,1,1,0,0
90864,127631,['tarps'],0,1,0,1,1,0,0
90865,127632,[],1,0,0,1,0,0,0
90866,127633,['5gallon'],1,1,0,1,1,1,0
90867,127633,[],1,1,0,1,1,0,0
90869,127633,['tar'],0,0,0,1,0,0,0
90871,127635,[],1,1,1,1,1,1,1
90873,127636,['lawnmower'],1,0,0,1,1,0,0
90874,127636,[],1,1,0,1,1,0,0
90879,127639,[],1,0,1,1,0,1,0
90882,127641,['hanger'],0,2,0,1,2,0,0
90884,127641,"['replace', 'plasticbathroom']",0,1,1,1,2,2,0
90887,127642,['1npt'],1,1,0,1,1,1,1
90890,127643,"['2*3', 'stud']",0,0,0,1,0,1,0
90894,127644,['shutter'],1,0,0,1,1,0,1
90895,127644,['shutter'],1,0,0,1,1,0,1
90898,127645,[],1,2,0,1,2,0,0
90901,127646,[],1,1,1,1,1,1,0
90902,127647,['30w'],1,0,2,1,0,3,1
90911,127647,"['wirlpool', 'counterdepth']",0,1,3,1,1,4,0
90914,127650,"['foot', 'ceadar']",0,0,1,1,1,1,0
90916,127651,[],1,1,0,1,1,0,1
90918,127653,['kitchen'],1,1,0,1,2,0,0
90922,127655,['hole'],0,2,1,1,2,1,0
90923,127656,['sen983-ch-38-10'],0,1,0,1,1,0,0
90926,127657,['wood'],1,0,3,1,0,4,0
90932,127660,[],1,0,2,1,0,2,0
90934,127661,['shelve'],0,1,1,1,1,1,0
90935,127661,['rolling'],0,1,1,1,1,2,0
90938,127663,[],1,1,1,1,1,1,1
90940,127665,['parts'],0,1,1,1,1,1,0
90942,127666,[],1,1,0,1,1,0,0
90943,127666,[],1,0,0,1,0,0,0
90945,127668,[],1,0,2,1,0,2,0
90949,127669,[],0,0,0,0,0,0,0
90950,127669,"['water', 'proof']",1,0,0,1,2,0,1
90951,127669,['waterproof'],1,1,0,1,1,1,1
90953,127669,[],1,1,0,1,1,0,1
90955,127671,[],1,1,0,1,1,0,0
90956,127672,['steel'],1,0,1,1,1,1,0
90959,127675,[],1,2,0,1,2,0,1
90960,127675,[],1,0,1,1,0,1,0
90963,127676,['granite'],1,0,0,1,1,0,0
90967,127677,[],1,1,9,1,1,9,1
90971,127678,[],1,1,2,1,1,2,1
90979,127681,[],1,0,0,1,0,0,0
90983,127683,[],1,1,4,1,1,4,0
90986,127684,[],1,1,0,1,1,0,0
90987,127685,['16x14'],1,0,3,1,0,4,1
90990,127685,"['organizing', 'under']",0,1,1,1,1,2,0
90992,127685,['sinl'],0,1,1,1,1,1,0
90994,127685,"['under', 'mount']",0,1,1,1,2,1,0
90996,127685,[],1,0,2,1,0,2,1
90998,127686,[],1,1,0,1,1,0,0
90999,127687,['.110'],1,1,0,1,1,1,1
91000,127687,"['25', 'pin', 'female']",1,0,0,1,0,3,1
91006,127688,['paladian'],1,0,1,1,0,2,0
91010,127688,"['room', 'darkening', 'mini']",0,0,1,1,0,3,0
91014,127690,['only'],1,0,1,1,0,2,0
91016,127690,[],1,0,1,1,0,1,0
91017,127690,[],1,0,0,1,0,0,0
91018,127690,['milwoki'],1,0,1,1,0,2,0
91020,127690,"['trigger', 'skillsaw']",0,0,0,1,1,0,0
91024,127692,"['small', 'press']",1,0,0,1,2,0,1
91028,127694,[],1,0,2,1,0,2,0
91029,127694,['flag'],1,0,1,1,1,1,1
91031,127695,"['inch', 'hight']",1,1,1,1,2,2,0
91034,127696,[],1,1,1,1,1,1,0
91036,127696,"['ha,,er']",1,0,0,1,1,0,0
91038,127698,"['eco', 'lock']",0,1,0,1,2,0,0
91040,127699,['panel'],0,1,0,1,1,0,0
91041,127699,[],1,1,0,1,1,0,0
91046,127700,[],1,1,1,1,1,1,0
91048,127700,[],1,0,0,1,0,0,0
91049,127701,['router'],1,0,2,1,1,2,1
91052,127704,[],1,1,0,1,1,0,0
91053,127705,"['hand', 'toolsg']",1,0,1,1,1,2,0
91054,127705,"['all18-volt', 'one']",1,0,3,1,0,5,0
91055,127705,['sawall'],0,0,0,1,0,0,0
91057,127707,['amp.'],1,0,1,1,1,1,0
91061,127710,"['8x8x4', 'conctete']",1,0,0,1,0,2,1
91063,127712,[],0,0,2,1,0,2,0
91065,127712,[],1,0,1,1,0,1,0
91070,127715,['bolens'],0,0,0,1,0,0,0
91077,127719,[],1,0,1,1,0,1,0
91079,127720,[],1,1,0,1,1,0,0
91080,127721,[],1,0,1,1,0,1,0
91081,127722,['floorcleaners'],0,1,1,1,1,1,0
91091,127723,['dryers'],0,0,0,1,0,0,0
91096,127724,['gun'],0,2,0,1,2,0,0
91098,127725,[],1,0,0,1,0,0,0
91099,127725,[],1,1,0,1,1,0,0
91101,127725,['rug'],1,1,0,1,1,1,1
91103,127725,['lid'],0,2,0,1,2,0,0
91105,127726,"['sewer', 'stand', 'pipe']",0,0,0,1,0,2,0
91108,127727,['union'],1,2,1,1,2,2,0
91114,127728,['mosquito'],1,0,0,1,1,0,1
91116,127729,"['extension', 'cord']",0,1,1,1,2,1,0
91119,127729,['female'],0,1,1,1,1,1,0
91120,127730,[],1,2,1,1,2,1,1
91122,127731,"['outdoor', 'storage', '8', 'x', '4']",1,0,0,1,2,3,0
91123,127731,"['outdoor', 'storage']",1,0,0,1,1,1,0
91125,127731,"['storage', 'shelves']",0,1,0,1,2,0,0
91126,127731,"['untility', 'shelves']",0,1,0,1,2,0,0
91128,127732,['induction'],1,0,0,1,1,0,1
91131,127734,"['cognac', 'square']",1,1,1,1,2,2,0
91135,127736,['burner'],0,1,0,1,1,0,0
91136,127736,"['turkey', 'fryer']",0,1,0,1,2,0,0
91137,127737,[],1,3,0,1,3,0,1
91141,127738,[],1,0,0,1,0,0,0
91142,127738,[],1,0,0,1,0,0,0
91143,127738,[],0,0,0,0,0,0,0
91145,127739,[],1,1,0,1,1,0,0
91146,127740,['outside'],1,1,1,1,1,2,1
91147,127741,"['double', 'sided']",1,0,1,1,0,3,1
91150,127743,[],1,1,0,1,1,0,0
91153,127745,"['4x4', 'inch', 'blue']",1,0,0,1,0,3,0
91155,127746,[],1,0,1,1,0,1,1
91157,127747,[],1,2,0,1,2,0,0
91162,127751,['wire'],1,0,0,1,0,1,1
91163,127752,"['2700k', 'grow']",0,0,1,1,0,2,0
91164,127752,['4'],1,0,1,1,0,2,0
91171,127753,['oak'],1,1,0,1,2,0,0
91172,127753,"['vinyl', 'hardware']",0,1,0,1,2,0,0
91174,127753,['vynal'],1,0,0,1,0,1,0
91175,127753,"['vynil', 'barackets']",0,0,0,1,1,0,0
91178,127756,['2x4x18'],0,0,0,1,0,0,0
91179,127756,[],0,1,2,1,1,2,0
91184,127758,['butters'],0,1,0,1,1,0,0
91185,127758,['chesapeke'],1,1,0,1,2,0,1
91194,127760,[],0,3,5,1,3,5,0
91198,127760,[],1,2,0,1,2,0,0
91203,127761,['flag'],1,0,1,1,1,1,0
91207,127762,['bathroom'],1,0,3,1,1,4,0
91212,127762,[],1,0,0,1,0,0,0
91214,127762,['no'],1,0,3,1,0,4,0
91219,127764,['rplacement'],1,1,0,1,2,0,0
91221,127766,['eb5205p'],1,0,0,1,0,1,0
91222,127766,[],1,0,2,1,0,2,0
91225,127769,"['1', '1/2', 'threadless']",0,0,1,1,1,2,0
91228,127772,['cushions/marth'],1,2,0,1,3,0,0
91233,127774,[],1,1,0,1,1,0,0
91235,127775,[],1,0,1,1,0,1,0
91236,127776,[],1,1,0,1,1,0,1
91237,127777,"['20a', 'gfci', 'lt']",1,0,0,1,2,1,0
91240,127779,[],1,0,0,1,0,0,0
91247,127782,"['west', 'springfield,ct']",0,2,0,1,3,0,0
91248,127782,['moving'],1,0,1,1,1,1,1
91250,127783,[],1,1,0,1,1,0,1
91253,127784,[],1,0,0,1,0,0,0
91256,127786,[],1,0,0,1,0,0,0
91257,127787,['cabinet'],1,0,0,1,1,0,0
91258,127788,['plans'],0,2,0,1,2,0,0
91259,127789,"['14x4', 'wood']",1,0,1,1,1,2,0
91261,127790,"['electric', 'fire', 'place']",0,0,1,1,1,2,0
91262,127790,['electric'],1,0,1,1,0,2,0
91263,127790,['electric'],1,0,1,1,0,2,0
91266,127791,[],1,2,0,1,2,0,0
91270,127793,['lighting'],0,1,1,1,1,1,0
91273,127796,[],0,0,0,0,0,0,0
91275,127796,['softners'],0,1,0,1,1,0,0
91283,127799,['filer'],0,2,1,1,2,1,0
91284,127799,[],1,1,6,1,1,6,0
91285,127799,"['peerless', 'coil']",0,1,2,1,1,3,0
91287,127799,['standing'],1,1,0,1,2,0,0
91290,127800,"['3', 'function', 'walll']",1,0,1,1,0,4,0
91298,127806,"['power', 'cord', 'for', 'hotpoint']",0,1,0,1,2,2,0
