id,product_uid,word_in_title,word_in_description,len_of_query
93278,128638,2,2,2
93279,128638,2,1,4
93280,128639,1,1,2
93281,128639,2,2,2
93283,128641,4,4,5
93294,128647,1,1,1
93298,128649,1,2,2
93299,128649,1,2,2
93301,128649,3,2,6
93303,128649,3,2,4
93304,128650,2,1,2
93308,128650,2,1,2
93313,128652,2,2,4
93315,128652,5,6,6
93316,128652,4,4,5
93319,128652,2,2,3
93320,128653,1,1,2
93321,128653,2,2,3
93322,128653,3,3,3
93323,128653,2,2,3
93331,128657,5,5,5
93332,128657,2,2,4
93338,128659,3,2,7
93340,128661,1,1,1
93342,128662,2,2,4
93353,128665,1,2,4
93354,128665,1,3,6
93357,128666,2,2,3
93362,128668,0,1,3
93363,128668,1,2,2
93364,128669,0,1,2
93366,128669,2,2,6
93375,128672,3,3,4
93384,128675,1,1,3
93391,128676,2,1,4
93393,128676,3,3,3
93399,128677,1,3,3
93401,128679,1,1,2
93405,128681,3,3,4
93410,128681,3,4,4
93413,128682,3,2,3
93414,128683,3,1,4
93415,128683,3,1,3
93416,128683,3,1,3
93423,128685,0,1,3
93429,128687,3,3,3
93436,128688,3,3,3
93437,128688,2,2,2
93445,128694,2,2,4
93450,128698,1,1,3
93451,128699,2,2,2
93452,128700,2,2,4
93453,128700,3,2,3
93455,128702,2,3,3
93456,128703,2,2,3
93457,128704,2,2,2
93460,128705,1,3,4
93461,128705,1,2,2
93466,128707,2,1,4
93468,128707,0,2,2
93470,128707,0,1,2
93472,128708,2,2,3
93479,128709,3,3,3
93483,128710,2,1,4
93484,128711,1,2,2
93485,128712,2,2,2
93486,128712,1,2,2
93487,128712,1,1,1
93489,128713,1,1,3
93493,128714,3,2,3
93494,128714,3,3,4
93496,128715,0,0,2
93497,128715,1,1,2
93498,128716,1,3,4
93499,128716,2,2,3
93501,128717,3,3,3
93507,128719,0,0,2
93508,128719,2,2,4
93515,128723,2,2,3
93518,128723,3,1,3
93523,128725,2,1,2
93525,128725,2,2,2
93528,128727,3,3,3
93532,128728,1,1,3
93536,128730,2,1,2
93538,128730,2,1,3
93539,128730,2,1,3
93541,128730,3,1,3
93544,128733,0,0,2
93546,128734,3,3,4
93547,128734,0,1,2
93550,128735,2,2,2
93571,128746,1,1,2
93572,128746,1,1,3
93578,128749,3,2,4
93580,128750,0,1,4
93581,128750,1,1,1
93590,128753,0,0,1
93597,128754,2,1,4
93600,128755,1,1,2
93601,128755,2,2,2
93602,128755,0,0,1
93603,128756,2,3,3
93604,128756,1,2,2
93605,128757,0,0,2
93606,128757,1,2,2
93608,128757,1,1,3
93610,128759,1,1,1
93622,128763,2,2,2
93624,128764,2,3,4
93626,128766,1,2,2
93628,128768,2,2,2
93631,128769,5,5,6
93633,128770,0,3,4
93637,128772,1,1,2
93638,128772,1,1,2
93649,128779,3,2,3
93651,128781,1,1,1
93653,128782,3,3,3
93654,128783,1,1,2
93661,128786,2,1,2
93663,128788,2,2,2
93665,128789,1,1,3
93668,128791,5,6,6
93670,128791,2,2,3
93672,128793,0,0,2
93674,128794,3,3,3
93680,128795,3,3,4
93683,128796,2,2,3
93684,128796,2,2,3
93688,128797,2,3,3
93689,128797,1,1,2
93690,128797,3,3,4
93692,128798,1,1,1
93694,128800,1,1,2
93698,128801,2,2,3
93701,128803,1,1,1
93704,128804,5,5,5
93705,128804,2,3,3
93708,128805,2,1,4
93710,128807,2,2,4
93715,128808,2,2,3
93716,128808,1,2,3
93718,128810,1,2,2
93719,128811,2,2,2
93721,128811,1,1,2
93723,128812,2,3,4
93726,128812,1,1,2
93728,128813,1,1,2
93729,128814,1,0,1
93730,128815,5,4,5
93731,128816,3,3,3
93732,128816,3,5,7
93735,128817,2,3,3
93739,128819,1,1,2
93742,128820,1,2,4
93743,128820,1,2,2
93744,128821,4,3,4
93751,128822,3,3,3
93755,128823,4,2,5
93758,128823,2,2,3
93763,128825,3,3,4
93764,128826,3,3,3
93769,128828,1,3,3
93772,128828,1,1,3
93775,128829,2,2,2
93777,128831,2,2,4
93780,128834,3,3,3
93781,128835,1,1,3
93783,128837,3,3,4
93788,128840,2,2,3
93789,128841,3,2,3
93790,128842,2,2,3
93791,128842,4,4,4
93793,128843,1,1,1
93797,128845,2,2,2
93798,128846,3,1,3
93802,128848,2,2,2
93803,128849,1,1,2
93811,128853,2,3,3
93812,128853,1,2,3
93819,128855,2,2,4
93820,128855,2,2,3
93830,128859,2,2,3
93835,128860,2,2,3
93836,128860,3,3,4
93839,128861,1,2,2
93840,128862,4,3,5
93841,128863,3,2,4
93846,128867,3,3,3
93848,128869,2,2,2
93849,128869,2,1,3
93851,128870,3,3,3
93857,128872,3,4,5
93858,128873,3,3,4
93859,128873,2,2,4
93862,128873,2,2,2
93865,128873,2,2,3
93869,128875,1,1,2
93874,128877,1,1,2
93875,128877,2,2,3
93876,128878,1,1,2
93878,128880,1,1,1
93879,128881,2,2,2
93881,128883,0,0,2
93882,128884,0,1,2
93883,128884,2,3,4
93884,128884,2,2,2
93889,128887,2,2,2
93890,128888,3,4,6
93895,128889,1,0,1
93896,128890,1,1,1
93897,128891,2,0,2
93901,128895,4,3,4
93903,128895,3,4,6
93904,128896,2,2,3
93907,128898,2,2,3
93908,128899,2,1,3
93909,128899,3,1,4
93910,128900,1,1,2
93912,128902,2,2,4
93913,128903,2,2,2
93917,128904,3,3,5
93918,128905,1,1,2
93919,128905,4,3,5
93921,128905,2,3,5
93928,128909,3,3,4
93930,128910,2,2,3
93931,128910,1,3,3
93932,128911,2,2,3
93938,128913,2,1,3
93939,128914,2,2,2
93942,128915,3,2,6
93944,128915,2,2,3
93946,128916,2,2,3
93952,128918,3,3,5
93954,128919,2,2,2
93957,128921,1,0,2
93959,128923,1,2,2
93960,128923,2,2,3
93964,128924,2,2,2
93977,128929,0,2,2
93981,128930,2,2,3
93984,128932,2,2,2
93989,128937,2,2,2
93990,128937,2,2,2
93996,128938,3,3,3
94002,128942,2,2,3
94004,128944,2,2,3
94006,128944,1,1,2
94007,128944,3,3,5
94012,128946,3,2,5
94017,128948,2,2,4
94022,128949,1,1,1
94024,128951,4,5,6
94025,128951,3,1,3
94026,128951,3,2,3
94029,128954,2,2,3
94031,128954,2,2,3
94035,128955,0,2,3
94037,128955,2,2,2
94040,128955,1,1,2
94047,128956,0,0,3
94050,128957,3,2,3
94051,128957,2,3,3
94059,128961,2,2,2
94061,128962,1,1,1
94063,128963,1,3,4
94064,128963,2,2,3
94065,128963,2,3,3
94071,128965,2,3,3
94074,128966,2,2,3
94075,128967,1,1,2
94076,128967,3,3,4
94077,128967,2,2,3
94080,128968,2,0,2
94081,128969,3,2,4
94087,128972,2,3,3
94094,128976,1,1,1
94097,128977,1,1,1
94098,128978,1,4,5
94104,128979,2,2,2
94107,128980,2,2,2
94111,128980,2,2,2
94112,128980,2,4,4
94113,128980,4,4,4
94115,128980,1,1,3
94119,128982,1,1,2
94120,128983,3,3,3
94121,128983,2,2,4
94122,128984,3,2,3
94123,128985,4,2,4
94130,128989,2,2,2
94131,128989,1,1,3
94136,128992,3,3,4
94137,128993,3,3,3
94138,128993,1,1,3
94139,128993,1,1,2
94142,128994,2,2,2
94144,128995,1,1,2
94145,128996,1,2,3
94146,128996,1,2,3
94147,128996,3,3,3
94151,128998,2,2,3
94153,128999,1,2,2
94155,128999,1,2,3
94157,129000,0,0,1
94158,129000,2,1,3
94166,129004,3,3,4
94167,129005,0,0,1
94169,129005,3,3,4
94173,129007,4,4,5
94175,129008,3,3,4
94183,129010,2,2,3
94185,129012,1,1,1
94186,129012,2,3,3
94192,129016,2,2,2
94193,129017,2,1,3
94194,129017,4,3,5
94196,129019,2,2,2
94197,129020,1,1,2
94198,129021,1,1,2
94203,129022,2,3,5
94206,129024,1,1,2
94207,129025,2,2,2
94208,129026,4,5,5
94211,129028,1,0,1
94213,129028,1,1,4
94214,129028,1,2,2
94215,129029,0,0,1
94217,129030,4,3,5
94224,129032,2,2,3
94228,129032,1,2,4
94230,129032,1,2,2
94232,129033,1,0,1
94234,129034,4,4,5
94235,129035,3,3,3
94239,129037,2,2,2
94242,129040,3,3,4
94243,129040,4,4,4
94248,129042,1,3,4
94256,129043,4,1,5
94258,129043,2,0,3
94272,129048,4,2,5
94273,129049,2,1,2
94275,129051,2,1,4
94276,129051,2,2,2
94278,129052,1,1,2
94279,129052,2,2,5
94284,129054,4,4,4
94289,129055,4,5,5
94296,129055,3,4,5
94300,129056,2,2,3
94303,129057,1,0,1
94304,129058,1,2,2
94305,129059,1,1,2
94310,129059,4,2,5
94315,129059,2,2,2
94320,129060,2,3,4
94323,129061,1,1,2
94325,129062,1,1,3
94342,129067,2,1,3
94346,129070,2,2,2
94347,129071,2,2,2
94348,129071,2,3,4
94349,129072,2,1,3
94356,129077,3,3,3
94367,129087,2,1,2
94368,129088,4,4,7
94370,129089,2,2,2
94374,129090,3,2,3
94378,129092,2,2,2
94379,129093,1,2,3
94385,129094,2,1,2
94386,129095,1,2,2
94402,129103,3,2,3
94405,129104,2,2,2
94410,129107,2,1,2
94416,129110,3,3,3
94419,129110,1,2,2
94420,129110,4,4,5
94421,129111,3,1,3
94422,129112,2,2,5
94423,129113,2,2,2
94427,129114,0,0,1
94433,129115,1,1,1
94434,129116,2,2,3
94435,129116,2,2,3
94438,129117,1,1,3
94441,129118,1,2,2
94442,129119,1,1,2
94443,129120,2,2,4
94445,129120,2,2,2
94446,129120,1,2,3
94448,129121,0,0,2
94460,129126,2,2,3
94463,129127,1,2,2
94466,129128,2,2,2
94467,129129,2,2,2
94468,129130,2,2,3
94469,129130,2,2,3
94470,129130,3,3,3
94473,129131,2,1,2
94476,129134,4,4,4
94482,129136,1,1,3
94483,129136,2,1,2
94484,129137,2,3,5
94487,129137,3,3,3
94489,129138,3,3,3
94492,129139,3,3,3
94493,129140,2,2,4
94494,129140,1,3,4
94495,129140,2,2,2
94497,129140,0,3,6
94500,129141,6,5,6
94504,129143,3,3,5
94506,129143,2,1,3
94507,129143,2,1,3
94511,129146,2,2,2
94513,129147,1,1,1
94523,129150,2,3,3
94526,129150,0,0,1
94535,129154,1,1,4
94544,129156,0,0,3
94548,129156,0,1,2
94549,129156,0,1,5
94553,129157,4,3,4
94555,129159,2,2,2
94558,129162,4,3,6
94559,129162,2,1,2
94560,129163,2,2,3
94561,129163,0,1,2
94562,129164,4,5,6
94569,129166,2,2,3
94572,129168,3,3,3
94573,129169,2,2,2
94582,129172,0,0,4
94588,129174,1,2,3
94594,129177,0,2,4
94597,129178,3,3,3
94600,129179,2,1,2
94602,129180,2,2,2
94603,129180,1,1,2
94607,129182,3,3,3
94611,129185,3,3,4
94612,129185,3,3,3
94615,129186,0,0,2
94620,129190,5,5,5
94622,129190,4,3,4
94626,129192,2,2,2
94627,129193,3,3,3
94628,129194,1,2,3
94629,129194,1,1,1
94630,129194,1,2,3
94635,129199,5,5,5
94639,129199,1,1,2
94646,129202,2,2,3
94650,129205,3,3,3
94654,129209,2,2,2
94658,129212,2,2,2
94662,129214,2,2,3
94663,129214,3,2,4
94665,129216,2,2,3
94666,129217,3,3,4
94667,129217,1,1,2
94668,129218,1,2,3
94677,129220,2,2,3
94678,129220,2,2,2
94681,129220,0,1,2
94686,129224,1,2,3
94688,129224,1,1,3
94691,129224,1,2,2
94693,129225,2,3,3
94698,129226,1,2,3
94701,129227,5,5,7
94705,129228,2,2,3
94707,129228,0,0,2
94711,129230,1,1,2
94712,129231,2,2,2
94713,129232,4,4,4
94717,129233,2,3,4
94718,129233,0,0,1
94720,129235,4,2,6
94722,129236,2,2,2
94725,129237,1,0,2
94726,129238,2,1,3
94727,129238,2,1,2
94734,129244,3,3,3
94739,129246,1,1,4
94745,129250,1,1,2
94748,129251,2,3,3
94758,129258,2,3,5
94761,129258,1,1,2
94766,129260,1,1,1
94769,129262,2,2,4
94774,129265,3,4,5
94779,129265,2,2,3
94782,129265,3,3,4
94783,129265,2,2,4
94784,129266,2,2,3
94786,129268,3,3,3
94787,129269,3,3,3
94791,129270,2,0,3
94795,129271,2,0,2
94797,129272,2,2,2
94798,129273,1,2,2
94805,129276,5,5,6
94810,129279,3,2,3
94818,129281,0,1,4
94828,129285,3,3,4
94835,129288,3,3,3
94837,129289,1,0,1
94838,129289,3,2,3
94840,129291,3,4,5
94841,129291,2,1,3
94842,129291,2,1,3
94843,129292,2,3,3
94846,129293,2,2,4
94849,129294,2,2,2
94854,129296,2,2,3
94858,129299,1,0,3
94860,129299,1,2,2
94861,129299,2,2,5
94862,129299,2,3,4
94863,129300,1,1,1
94864,129301,4,4,4
94867,129303,3,3,3
94868,129304,3,2,3
94870,129305,2,0,2
94871,129306,3,3,3
94873,129307,4,2,4
94874,129307,2,1,3
94878,129311,2,2,2
94880,129312,2,2,3
94883,129313,2,2,2
94885,129313,0,0,1
94887,129314,1,1,1
94892,129319,0,0,3
94897,129321,1,3,3
94899,129322,3,3,3
94902,129324,1,0,2
94903,129324,2,2,2
94907,129327,2,2,2
94908,129327,1,1,2
94910,129327,2,2,3
94912,129329,2,3,4
94913,129330,3,4,4
94917,129331,2,2,2
94920,129333,1,0,1
94924,129334,3,4,4
94928,129335,2,2,2
94929,129336,2,3,4
94930,129336,2,1,2
94934,129339,2,2,2
94938,129342,3,3,4
94947,129347,1,1,2
94949,129349,1,1,3
94950,129350,4,3,4
94957,129353,1,1,3
94958,129353,4,4,5
94959,129354,1,2,2
94960,129354,4,4,4
94964,129355,2,0,2
94967,129358,2,2,6
94968,129358,1,2,4
94971,129358,0,0,2
94974,129358,1,1,2
94988,129361,2,1,4
94993,129363,1,1,3
94998,129364,2,5,5
95001,129364,1,2,3
95006,129366,2,2,3
95007,129366,2,2,2
95008,129367,2,2,2
95010,129368,0,1,3
95012,129368,1,1,2
95013,129369,2,2,2
95015,129370,2,1,2
95017,129371,2,2,2
95021,129372,2,1,3
95030,129374,2,2,3
95035,129375,2,2,3
95045,129378,1,1,2
95046,129379,3,2,6
95047,129379,2,2,3
95048,129379,2,1,2
95050,129381,3,3,3
95052,129381,2,2,3
95056,129381,0,0,1
95057,129381,1,1,2
95060,129381,2,2,3
95065,129382,1,0,1
95069,129385,3,2,3
95074,129387,1,1,2
95075,129387,3,4,5
95076,129387,2,2,4
95077,129387,3,3,3
95079,129387,1,3,3
95082,129388,4,5,6
95084,129388,5,5,5
95088,129389,2,2,3
95089,129390,2,2,3
95094,129395,0,0,1
95096,129396,2,3,3
95099,129398,2,2,3
95101,129399,2,3,4
95105,129402,1,2,2
95108,129404,3,2,3
95109,129404,4,3,4
95110,129405,1,3,3
95114,129407,2,1,3
95117,129409,2,2,2
95119,129410,6,6,6
95120,129411,3,3,3
95122,129412,2,2,5
95124,129414,1,1,2
95126,129415,2,2,3
95127,129415,1,1,2
95129,129415,0,0,1
95132,129416,2,1,2
95138,129417,1,2,4
95140,129417,0,1,3
95141,129417,0,1,2
95142,129417,1,2,2
95144,129418,4,3,6
95145,129418,3,1,5
95150,129420,3,4,5
95154,129421,0,0,3
95160,129423,4,3,4
95161,129423,2,2,2
95166,129425,1,0,1
95172,129426,1,2,2
95173,129427,2,0,2
95178,129430,0,1,2
95182,129431,3,1,5
95187,129432,1,1,1
95192,129436,0,1,2
95193,129436,1,1,3
95199,129438,2,2,4
95200,129438,1,0,2
95201,129438,2,3,4
95209,129443,3,3,3
95215,129447,3,3,3
95216,129447,3,3,3
95223,129451,1,2,2
95225,129452,1,1,1
95226,129453,0,0,2
95228,129454,4,4,4
95232,129455,1,2,3
95235,129455,1,2,2
95241,129458,1,3,4
95242,129458,0,1,2
95244,129458,2,2,3
95251,129461,1,1,2
95252,129462,3,4,5
95253,129462,1,0,1
95255,129464,1,2,2
95257,129466,2,2,2
95258,129467,3,1,4
95259,129468,1,2,2
95264,129471,2,2,3
95265,129471,3,3,3
95268,129471,0,0,1
95269,129472,5,6,7
95270,129472,3,3,4
95272,129473,1,1,2
95275,129474,2,0,2
95278,129475,2,2,2
95282,129477,2,2,2
95283,129478,4,5,5
95286,129479,0,0,1
95289,129480,4,4,4
95290,129480,5,5,5
95294,129482,2,2,2
95295,129483,2,2,2
95298,129484,3,2,3
95302,129486,1,1,2
95303,129486,1,2,3
95308,129488,1,1,2
95309,129489,3,2,3
95310,129489,2,1,3
95316,129491,2,2,2
95318,129493,2,1,4
95319,129493,0,0,1
95323,129495,2,1,3
95326,129496,1,1,1
95329,129498,2,2,2
95330,129499,1,1,1
95335,129503,3,1,3
95346,129509,2,2,3
95347,129509,1,1,3
95349,129510,3,3,3
95360,129515,2,2,3
95364,129515,3,3,3
95366,129516,1,1,1
95367,129517,2,1,2
95370,129518,2,2,4
95372,129519,2,0,2
95373,129519,2,1,3
95375,129521,3,3,4
95378,129522,2,0,3
95381,129523,2,2,3
95385,129526,3,3,3
95386,129526,5,6,6
95388,129528,0,1,3
95391,129529,1,0,1
95394,129531,1,2,3
95395,129532,1,1,1
95409,129535,2,2,3
95416,129538,2,2,3
95420,129540,0,2,4
95422,129540,0,1,2
95425,129542,2,2,3
95429,129543,3,3,4
95430,129543,4,4,5
95432,129544,3,3,3
95434,129544,2,1,2
95438,129547,1,1,2
95445,129550,2,1,2
95447,129551,3,3,5
95448,129552,2,2,2
95453,129553,1,0,3
95456,129556,1,0,3
95461,129559,2,2,2
95463,129561,3,2,4
95466,129562,1,4,5
95467,129562,0,0,2
95470,129562,1,1,3
95471,129562,2,3,4
95473,129562,0,0,2
95478,129565,3,3,3
95483,129569,1,0,1
95489,129573,4,4,6
95493,129573,1,3,4
95498,129574,2,3,3
95499,129574,2,2,3
95508,129576,3,3,3
95511,129576,3,4,5
95513,129577,3,2,3
95517,129578,1,1,2
95518,129578,2,2,4
95521,129580,1,1,1
95522,129581,7,7,8
95525,129581,3,3,3
95531,129582,2,2,4
95537,129584,3,2,3
95539,129584,2,2,4
95540,129585,2,2,2
95541,129586,1,2,3
95544,129586,1,2,4
95547,129588,4,4,4
95548,129588,1,1,3
95550,129588,2,2,5
95551,129589,2,2,4
95552,129590,2,2,3
95554,129590,2,2,2
95557,129591,2,2,3
95559,129591,2,2,3
95571,129592,3,3,3
95573,129593,1,1,1
95575,129593,2,2,3
95581,129596,1,1,3
95591,129601,3,4,5
95595,129602,2,1,2
95596,129603,2,2,2
95606,129607,2,2,3
95611,129611,1,1,3
95613,129611,2,2,3
95616,129612,1,1,1
95619,129614,3,3,3
95622,129614,1,2,5
95627,129615,2,2,3
95630,129617,0,2,3
95632,129618,8,6,8
95638,129618,3,1,4
95646,129619,1,1,2
95647,129620,1,1,2
95648,129620,2,2,2
95650,129621,1,1,2
95656,129624,2,3,3
95659,129625,2,2,3
95661,129625,3,3,4
95666,129629,2,2,3
95668,129629,1,1,1
95669,129629,2,3,4
95686,129637,0,0,1
95687,129638,3,3,3
95688,129638,3,3,3
95690,129640,2,2,2
95691,129641,2,2,2
95694,129642,2,2,3
95697,129642,2,2,3
95698,129642,2,2,2
95700,129642,2,2,3
95702,129644,3,1,3
95704,129645,2,1,2
95723,129656,3,3,3
95728,129659,1,0,1
95730,129661,1,1,1
95734,129664,2,2,3
95736,129665,1,1,3
95742,129670,3,2,4
95744,129671,3,5,7
95746,129671,3,4,5
95747,129672,3,2,4
95748,129672,2,2,5
95749,129672,3,1,4
95750,129672,2,1,3
95751,129672,1,2,4
95753,129672,2,2,3
95754,129673,1,2,5
95756,129674,4,4,5
95759,129676,3,3,3
95761,129677,2,2,2
95764,129678,2,2,3
95765,129678,1,1,1
95779,129686,3,3,4
95780,129687,2,2,5
95782,129688,2,2,3
95785,129689,3,3,3
95786,129690,1,2,2
95789,129691,2,1,2
95790,129692,1,1,2
95794,129694,2,2,3
95796,129695,1,2,3
95799,129697,5,2,7
95803,129699,2,2,2
95807,129701,2,2,2
95818,129706,1,0,2
95819,129706,4,3,5
95825,129707,1,2,3
95827,129708,3,3,4
95828,129708,4,4,4
95832,129708,2,2,2
95834,129708,1,1,4
95837,129709,2,2,3
95838,129709,2,2,3
95840,129709,1,1,2
95849,129712,2,0,3
95850,129712,2,2,3
95851,129713,2,1,2
95856,129718,1,1,3
95858,129719,2,0,4
95861,129719,1,1,4
95862,129719,0,0,2
95868,129721,2,2,2
95871,129723,3,1,4
95873,129724,2,1,3
95880,129728,3,3,3
95883,129729,3,3,3
95884,129730,1,1,2
95886,129731,2,2,2
95887,129732,0,0,1
95888,129732,0,2,2
95889,129733,1,1,4
95890,129733,2,2,2
95893,129734,1,1,2
95898,129736,3,3,4
95900,129737,2,0,2
95901,129738,2,2,2
95903,129738,4,3,4
95907,129741,3,3,4
95911,129742,1,1,1
95912,129743,3,1,3
95913,129743,2,0,3
95914,129743,4,1,4
95916,129744,2,2,3
95918,129746,1,3,3
95921,129749,2,2,2
95924,129750,1,1,1
95927,129752,3,3,3
95928,129753,2,1,2
95930,129755,1,2,3
95933,129755,1,1,2
95934,129755,2,2,3
95937,129756,1,0,2
95941,129758,1,1,3
95942,129759,1,2,2
95943,129760,2,3,3
95947,129761,2,1,2
95954,129763,0,0,2
95957,129764,2,2,3
95958,129765,2,3,3
95959,129765,1,1,2
95961,129765,2,2,4
95964,129766,1,1,1
95966,129767,3,3,3
95970,129770,0,0,1
95971,129771,0,2,2
95976,129774,2,1,3
95978,129775,0,1,4
95980,129777,1,1,1
95983,129777,2,1,2
95984,129778,3,3,3
95990,129781,1,1,1
95997,129786,3,3,3
96000,129787,1,3,6
96003,129788,2,2,2
96004,129789,3,3,4
96009,129792,2,4,6
96010,129792,4,4,4
96011,129792,3,2,4
96014,129793,2,2,2
96015,129794,0,0,1
96017,129794,2,2,2
96024,129797,2,2,4
96027,129797,1,1,2
96029,129797,1,2,3
96031,129798,0,2,3
96034,129798,1,0,2
96035,129799,2,2,2
96038,129801,2,2,3
96042,129803,3,3,5
96044,129804,2,2,3
96045,129805,2,1,4
96046,129806,2,1,4
96047,129806,3,3,6
96050,129806,2,2,2
96053,129807,2,3,4
96054,129807,2,1,2
96056,129808,2,1,3
96059,129810,2,1,2
96060,129811,1,1,2
96062,129811,2,2,2
96065,129813,2,2,3
96073,129818,2,2,2
96074,129819,2,2,2
96075,129820,3,3,3
96080,129822,2,2,2
96081,129823,7,5,7
96085,129827,2,2,4
96086,129828,0,3,3
96091,129828,0,2,2
96094,129829,1,0,1
96095,129830,2,1,2
96096,129831,1,1,1
96097,129832,2,0,2
96100,129834,2,2,2
96102,129834,2,2,3
96103,129835,2,3,3
96107,129838,2,0,2
96108,129839,2,1,3
96109,129839,2,1,2
96111,129841,2,2,4
96114,129841,5,5,5
96116,129841,1,1,2
96118,129841,1,2,4
96119,129841,1,2,3
96120,129842,3,3,4
96124,129843,3,3,5
96126,129844,3,3,3
96129,129846,2,2,2
96136,129849,2,2,3
96137,129849,0,1,1
96138,129849,0,1,2
96143,129854,2,3,3
96153,129858,2,2,3
96157,129860,3,3,3
96160,129861,2,3,3
96167,129865,2,2,4
96172,129866,3,3,4
96180,129867,2,1,3
96183,129868,1,1,2
96184,129868,2,3,3
96188,129868,2,2,4
96191,129870,2,2,3
96192,129870,1,2,5
96194,129871,2,2,2
96201,129872,3,3,3
96202,129873,2,2,2
96203,129874,1,1,2
96204,129875,3,3,3
96205,129875,2,3,4
96206,129875,2,3,4
96207,129876,3,3,3
96220,129879,3,3,3
96224,129881,2,2,2
96228,129882,2,1,2
96230,129883,2,2,2
96231,129884,2,2,3
96232,129885,2,2,2
96233,129885,0,0,1
96237,129885,3,3,4
96244,129886,5,5,5
96246,129886,3,3,3
96248,129887,0,1,2
96257,129888,0,0,2
96259,129890,1,3,4
96260,129890,0,1,1
96261,129891,0,1,2
96265,129893,1,1,3
96272,129896,3,3,3
96274,129896,3,3,5
96278,129897,2,2,2
96286,129902,2,1,2
96287,129903,2,1,4
96292,129906,1,2,2
96299,129910,2,2,2
96300,129910,1,1,2
96301,129910,2,2,2
96305,129913,0,2,2
96307,129913,0,2,5
96313,129916,2,2,3
96314,129916,3,3,4
96317,129917,1,1,3
96319,129917,2,2,3
96324,129918,2,3,4
96325,129918,2,3,5
96330,129920,0,2,2
96331,129920,2,2,2
96333,129920,1,1,2
96336,129922,2,2,3
96338,129923,1,1,3
96343,129925,3,3,3
96345,129927,2,2,2
96346,129928,1,1,2
96347,129929,0,0,1
96350,129930,1,0,1
96352,129931,2,1,2
96354,129932,3,2,3
96360,129935,3,1,3
96363,129935,3,3,3
96370,129938,0,2,3
96371,129938,1,4,6
96372,129938,1,3,3
96374,129938,0,2,3
96375,129938,2,2,2
96376,129938,3,3,3
96388,129942,0,2,3
96390,129943,2,2,2
96402,129949,1,1,2
96404,129950,3,3,3
96407,129951,1,1,2
96411,129952,2,2,2
96413,129953,4,4,5
96415,129954,2,2,3
96416,129954,1,1,1
96418,129955,2,2,2
96421,129957,1,1,2
96422,129957,2,3,3
96423,129957,2,3,3
96425,129958,1,0,1
96428,129959,1,2,5
96436,129961,0,0,2
96438,129962,1,1,2
96446,129967,2,2,2
96455,129970,3,3,3
96457,129971,3,2,3
96459,129973,2,1,4
96463,129973,2,1,2
96476,129979,1,2,5
96482,129982,1,3,3
96490,129986,2,1,2
96492,129987,4,3,5
96497,129989,2,3,3
96498,129990,3,2,3
96499,129990,1,1,2
96500,129991,2,2,2
96507,129993,1,2,4
96508,129993,1,2,3
96515,129994,1,1,3
96517,129994,1,2,3
96519,129994,1,2,2
96520,129994,3,3,3
96521,129994,2,2,3
96523,129995,2,2,2
96524,129995,3,3,4
96532,129999,2,2,2
96533,130000,2,2,2
96534,130001,3,3,3
96535,130002,1,1,1
96538,130003,1,2,4
96541,130003,1,2,7
96542,130003,2,3,5
96544,130003,2,3,4
96547,130003,1,2,4
96551,130004,1,0,1
96557,130005,2,2,2
96558,130005,1,3,3
96568,130007,1,0,1
96570,130009,1,1,3
96589,130015,0,0,1
96591,130015,2,2,3
96592,130015,0,0,1
96595,130017,3,3,3
96596,130017,2,2,3
96602,130020,1,2,3
96606,130023,3,3,3
96607,130024,2,2,3
96608,130024,2,1,4
96612,130028,2,2,3
96617,130032,1,2,2
96619,130033,1,1,2
96622,130034,0,0,3
96626,130034,1,1,2
96627,130034,2,2,2
96635,130036,2,2,3
96650,130041,7,7,8
96651,130041,4,3,4
96653,130041,9,7,9
96654,130042,2,3,3
96659,130042,1,2,2
96660,130043,2,0,2
96661,130043,1,0,1
96662,130044,2,2,3
96663,130045,2,2,3
96668,130048,2,1,3
96673,130051,2,2,2
96674,130052,2,2,2
96675,130053,3,3,5
96680,130055,2,3,3
96684,130055,2,4,5
96686,130056,2,2,3
96688,130056,2,2,2
96689,130056,2,2,3
96690,130057,1,0,2
96697,130059,1,1,3
96699,130059,3,3,4
96709,130061,3,2,3
96711,130062,2,2,2
96714,130064,4,3,5
96719,130064,0,0,1
96720,130065,3,3,3
96722,130065,2,2,4
96723,130065,3,3,3
96726,130067,2,2,2
96730,130068,2,2,3
96733,130068,3,2,6
96738,130068,3,2,3
96739,130068,4,4,5
96745,130069,2,2,3
96750,130071,5,2,7
96752,130071,3,3,3
96756,130072,1,1,1
96758,130072,4,4,4
96759,130072,3,3,4
96765,130073,3,2,4
96766,130074,3,3,3
96769,130076,3,3,4
96770,130076,2,2,4
96772,130076,3,3,3
96777,130077,2,1,2
96779,130079,2,2,3
96784,130080,2,2,2
96789,130083,1,1,2
96794,130086,1,1,2
96796,130088,1,1,4
96797,130088,3,3,3
96798,130088,1,1,3
96803,130090,4,3,4
96808,130093,3,3,4
96811,130095,2,2,3
96814,130095,3,3,3
96815,130095,3,3,4
96820,130095,3,3,4
96823,130096,3,3,3
96824,130096,1,3,3
96826,130098,3,2,3
96831,130100,2,2,3
96835,130101,0,0,1
96837,130101,2,2,3
96840,130102,2,2,2
96841,130103,1,0,1
96844,130106,1,1,3
