id,product_uid,brand_length_in_query,brand_name_size,brand_name_query,brand_name_in_attr
95723,129656,0.0,1.0,,SnapFence
95730,129661,0.0,2.0,,Miracle Sealants
95734,129664,0.0,3.0,,MSA Safety Works
95736,129665,0.0,1.0,,TEKTON
95747,129672,0.0,1.0,,Bell
95748,129672,0.0,1.0,,Bell
95749,129672,0.0,1.0,,Bell
95750,129672,0.0,1.0,,Bell
95751,129672,0.0,1.0,,Bell
95753,129672,0.0,1.0,,Bell
95756,129674,0.0,1.0,,Whynter
95764,129678,2.0,2.0,hickory hardware,Hickory Hardware
95765,129678,0.0,2.0,,Hickory Hardware
95779,129686,0.0,1.0,,Westinghouse
95782,129688,0.0,1.0,,Daltile
95785,129689,0.0,2.0,,Protecto Wrap
95786,129690,0.0,3.0,,The Hillman Group
95794,129694,0.0,1.0,,Freeman
95796,129695,0.0,1.0,,Keystone
95799,129697,0.0,2.0,,Charlotte Pipe
95807,129701,0.0,2.0,,Gibraltar Mailboxes
95818,129706,0.0,1.0,,BLACK+DECKER
95819,129706,0.0,1.0,,BLACK+DECKER
95827,129708,0.0,1.0,,Broan
95828,129708,0.0,1.0,,Broan
95832,129708,0.0,1.0,,Broan
95834,129708,0.0,1.0,,Broan
95837,129709,0.0,1.0,,HOME-FLEX
95838,129709,0.0,1.0,,HOME-FLEX
95840,129709,0.0,1.0,,HOME-FLEX
95849,129712,2.0,2.0,frost king,Frost King
95850,129712,0.0,2.0,,Frost King
95858,129719,0.0,1.0,,Henry
95861,129719,0.0,1.0,,Henry
95862,129719,0.0,1.0,,Henry
95871,129723,0.0,1.0,,Fresca
95880,129728,1.0,2.0,lg,LG Electronics
95884,129730,0.0,3.0,,U.S. Ceramic Tile
95887,129732,0.0,1.0,,ESP
95888,129732,0.0,1.0,,ESP
95889,129733,1.0,2.0,gutter,Gutter Pro
95890,129733,1.0,2.0,gutter,Gutter Pro
95898,129736,0.0,1.0,,Swan
95901,129738,1.0,3.0,door,Feather River Doors
95903,129738,1.0,3.0,door,Feather River Doors
95907,129741,0.0,1.0,,Ryobi
95912,129743,0.0,1.0,,Everbilt
95913,129743,0.0,1.0,,Everbilt
95914,129743,0.0,1.0,,Everbilt
95916,129744,0.0,1.0,,TEKTON
95924,129750,1.0,2.0,adorne,Legrand adorne
95930,129755,0.0,0.0,,Unbranded
95933,129755,0.0,0.0,,Unbranded
95934,129755,0.0,0.0,,Unbranded
95937,129756,1.0,1.0,rigid,RIDGID
95941,129758,0.0,1.0,,Milwaukee
95947,129761,0.0,2.0,,Alexandria Moulding
95954,129763,0.0,3.0,,Custom Building Products
95957,129764,0.0,3.0,,Brian's Canvas Products
95958,129765,0.0,1.0,,Milescraft
95959,129765,0.0,1.0,,Milescraft
95961,129765,0.0,1.0,,Milescraft
95964,129766,0.0,1.0,,Fiskars
95971,129771,0.0,1.0,,Veranda
95980,129777,0.0,1.0,,RIDGID
95983,129777,1.0,1.0,ridgid,RIDGID
96000,129787,0.0,1.0,,BLACK+DECKER
96009,129792,0.0,2.0,,St. Paul
96010,129792,0.0,2.0,,St. Paul
96011,129792,2.0,2.0,st paul,St. Paul
96024,129797,0.0,2.0,,Sioux Chief
96027,129797,0.0,2.0,,Sioux Chief
96029,129797,0.0,2.0,,Sioux Chief
96031,129798,0.0,1.0,,Prepac
96034,129798,0.0,1.0,,Prepac
96038,129801,1.0,2.0,lights,Progress Lighting
96044,129804,0.0,2.0,,Design House
96046,129806,0.0,1.0,,JELD-WEN
96047,129806,0.0,1.0,,JELD-WEN
96050,129806,0.0,1.0,,JELD-WEN
96053,129807,0.0,1.0,,DeckoRail
96054,129807,0.0,1.0,,DeckoRail
96059,129810,1.0,2.0,lighting,Progress Lighting
96060,129811,0.0,1.0,,Weber
96062,129811,1.0,1.0,weber,Weber
96065,129813,0.0,1.0,,ShelterLogic
96080,129822,0.0,1.0,,Prime-Line
96086,129828,0.0,1.0,,Daltile
96091,129828,0.0,1.0,,Daltile
96108,129839,0.0,1.0,,Daltile
96109,129839,0.0,1.0,,Daltile
96111,129841,0.0,1.0,,ClosetMaid
96114,129841,2.0,1.0,closet closet,ClosetMaid
96116,129841,1.0,1.0,closetmaid,ClosetMaid
96118,129841,0.0,1.0,,ClosetMaid
96119,129841,0.0,1.0,,ClosetMaid
96120,129842,2.0,3.0,martha stewart,Martha Stewart Living
96143,129854,0.0,1.0,,DAP
96153,129858,0.0,2.0,,Master Flow
96160,129861,0.0,1.0,,Foremost
96172,129866,2.0,2.0,american craftsman,American Craftsman
96180,129867,0.0,0.0,,Unbranded
96183,129868,0.0,1.0,,Defiant
96184,129868,0.0,1.0,,Defiant
96188,129868,0.0,1.0,,Defiant
96191,129870,0.0,1.0,,Porter-Cable
96192,129870,0.0,1.0,,Porter-Cable
96194,129871,1.0,1.0,ge,GE
96201,129872,1.0,2.0,simpson,Simpson Strong-Tie
96204,129875,0.0,1.0,,Woods
96205,129875,0.0,1.0,,Woods
96206,129875,0.0,1.0,,Woods
96220,129879,0.0,2.0,,American Craftsman
96228,129882,1.0,1.0,dewalt,DEWALT
96230,129883,0.0,2.0,,Hampton Bay
96232,129885,1.0,2.0,tile,Merola Tile
96233,129885,0.0,2.0,,Merola Tile
96237,129885,1.0,2.0,tile,Merola Tile
96244,129886,0.0,1.0,,Blanco
96246,129886,0.0,1.0,,Blanco
96248,129887,0.0,1.0,,Poolman
96257,129888,0.0,2.0,,Stair Simple
96259,129890,0.0,1.0,,Westinghouse
96260,129890,0.0,1.0,,Westinghouse
96265,129893,0.0,1.0,,DURA
96272,129896,0.0,2.0,,Glacier Bay
96274,129896,2.0,2.0,glacier bay,Glacier Bay
96287,129903,0.0,1.0,,Daltile
96299,129910,0.0,1.0,,VersaTube
96300,129910,0.0,1.0,,VersaTube
96301,129910,0.0,1.0,,VersaTube
96305,129913,0.0,1.0,,Emsco
96307,129913,0.0,1.0,,Emsco
96313,129916,1.0,1.0,southwire,Southwire
96314,129916,0.0,1.0,,Southwire
96317,129917,1.0,1.0,dremel,Dremel
96319,129917,0.0,1.0,,Dremel
96324,129918,0.0,1.0,,Whirlpool
96325,129918,0.0,1.0,,Whirlpool
96330,129920,0.0,1.0,,GE
96331,129920,0.0,1.0,,GE
96333,129920,0.0,1.0,,GE
96336,129922,1.0,3.0,furnitures,Trex Outdoor Furniture
96338,129923,0.0,1.0,,Zamma
96347,129929,0.0,2.0,,Hot Shot
96354,129932,0.0,2.0,,Gama Sonic
96360,129935,0.0,1.0,,DEWALT
96363,129935,1.0,1.0,dewalt,DEWALT
96370,129938,0.0,1.0,,Husky
96371,129938,0.0,1.0,,Husky
96372,129938,0.0,1.0,,Husky
96374,129938,0.0,1.0,,Husky
96375,129938,1.0,1.0,husky,Husky
96376,129938,1.0,1.0,husky,Husky
96388,129942,1.0,1.0,delta,Delta
96404,129950,0.0,1.0,,Milwaukee
96407,129951,0.0,2.0,,Triton Products
96413,129953,0.0,1.0,,KOHLER
96418,129955,0.0,1.0,,Prime-Line
96421,129957,0.0,3.0,,Jewett-Cameron Lumber Corp
96422,129957,0.0,3.0,,Jewett-Cameron Lumber Corp
96423,129957,0.0,3.0,,Jewett-Cameron Lumber Corp
96428,129959,0.0,1.0,,Leviton
96436,129961,0.0,2.0,,Reliance Controls
96457,129971,0.0,1.0,,Schluter
96459,129973,0.0,1.0,,Veranda
96463,129973,1.0,1.0,veranda,Veranda
96476,129979,0.0,1.0,,Victor
96482,129982,0.0,2.0,,The Wedge
96497,129989,0.0,1.0,,Liberty
96500,129991,1.0,1.0,bessey,BESSEY
96507,129993,0.0,1.0,,Halo
96508,129993,0.0,1.0,,Halo
96515,129994,0.0,1.0,,Rubbermaid
96517,129994,1.0,1.0,rubbermaid,Rubbermaid
96519,129994,0.0,1.0,,Rubbermaid
96520,129994,1.0,1.0,rubbermaid,Rubbermaid
96521,129994,0.0,1.0,,Rubbermaid
96523,129995,0.0,1.0,,Titebond
96524,129995,1.0,1.0,titebond,Titebond
96538,130003,0.0,1.0,,BLACK+DECKER
96541,130003,0.0,1.0,,BLACK+DECKER
96542,130003,0.0,1.0,,BLACK+DECKER
96544,130003,0.0,1.0,,BLACK+DECKER
96547,130003,0.0,1.0,,BLACK+DECKER
96551,130004,1.0,1.0,melnor,Melnor
96557,130005,0.0,1.0,,GE
96558,130005,0.0,1.0,,GE
96570,130009,0.0,1.0,,Strait-Flex
96589,130015,0.0,1.0,,Liberty
96591,130015,1.0,1.0,liberty,Liberty
96592,130015,0.0,1.0,,Liberty
96602,130020,0.0,2.0,,MS International
96606,130023,1.0,2.0,tile,Splashback Tile
96607,130024,0.0,3.0,,BEHR Premium Plus
96608,130024,1.0,3.0,premium,BEHR Premium Plus
96617,130032,0.0,1.0,,Frigidaire
96622,130034,0.0,0.0,,Unbranded
96626,130034,0.0,0.0,,Unbranded
96627,130034,0.0,0.0,,Unbranded
96635,130036,0.0,1.0,,Philips
96650,130041,0.0,2.0,,Mont Blanc
96651,130041,1.0,2.0,black,Mont Blanc
96653,130041,0.0,2.0,,Mont Blanc
96654,130042,0.0,2.0,,MS International
96659,130042,0.0,2.0,,MS International
96668,130048,0.0,1.0,,Husky
96680,130055,0.0,1.0,,Carlon
96684,130055,0.0,1.0,,Carlon
96686,130056,0.0,1.0,,RiverGrille
96688,130056,0.0,1.0,,RiverGrille
96689,130056,0.0,1.0,,RiverGrille
96697,130059,0.0,2.0,,American Craftsman
96699,130059,0.0,2.0,,American Craftsman
96709,130061,1.0,2.0,light,Lithonia Lighting
96714,130064,0.0,1.0,,Halo
96719,130064,0.0,1.0,,Halo
96720,130065,2.0,2.0,american standard,American Standard
96722,130065,1.0,2.0,standard,American Standard
96723,130065,0.0,2.0,,American Standard
96730,130068,0.0,1.0,,JELD-WEN
96733,130068,0.0,1.0,,JELD-WEN
96738,130068,0.0,1.0,,JELD-WEN
96739,130068,1.0,1.0,jeld-wen,JELD-WEN
96745,130069,0.0,3.0,,Superior Building Supplies
96756,130072,0.0,1.0,,Weber
96758,130072,1.0,1.0,weber,Weber
96759,130072,1.0,1.0,weber,Weber
96765,130073,0.0,3.0,,Home Accents Holiday
96769,130076,1.0,1.0,ge,GE
96770,130076,1.0,1.0,ge,GE
96772,130076,0.0,1.0,,GE
96777,130077,0.0,1.0,,Grip-Rite
96779,130079,0.0,1.0,,MPG
96784,130080,0.0,1.0,,GE
96794,130086,0.0,2.0,,MONO SERRA
96811,130095,0.0,2.0,,Design House
96814,130095,0.0,2.0,,Design House
96815,130095,0.0,2.0,,Design House
96820,130095,0.0,2.0,,Design House
96831,130100,1.0,2.0,light,Lithonia Lighting
96835,130101,0.0,2.0,,Lithonia Lighting
96837,130101,0.0,2.0,,Lithonia Lighting
96840,130102,1.0,1.0,westbrass,Westbrass
96844,130106,0.0,1.0,,Speedi-Products
96861,130111,1.0,1.0,frigidare,Frigidaire
96872,130112,0.0,1.0,,Ryobi
96873,130112,0.0,1.0,,Ryobi
96875,130112,0.0,1.0,,Ryobi
96878,130112,1.0,1.0,ryobi,Ryobi
96879,130112,1.0,1.0,ryobi,Ryobi
96885,130114,0.0,1.0,,Phenopatch
96892,130118,0.0,1.0,,Frigidaire
96899,130121,0.0,1.0,,Milwaukee
96900,130121,0.0,1.0,,Milwaukee
96909,130124,2.0,2.0,lg electric,LG Electronics
96910,130125,0.0,2.0,,Rust-Oleum Restore
96913,130126,1.0,3.0,md,MD Building Products
96914,130126,0.0,3.0,,MD Building Products
96917,130126,0.0,3.0,,MD Building Products
96920,130129,0.0,2.0,,MS International
96921,130129,0.0,2.0,,MS International
96931,130134,0.0,1.0,,SPEEDI-GRILLE
96933,130134,0.0,1.0,,SPEEDI-GRILLE
96940,130136,0.0,1.0,,TruAire
96945,130140,0.0,1.0,,Pyle
96946,130140,0.0,1.0,,Pyle
96947,130140,0.0,1.0,,Pyle
96952,130142,0.0,1.0,,BLACK+DECKER
96953,130142,0.0,1.0,,BLACK+DECKER
96955,130142,0.0,1.0,,BLACK+DECKER
96961,130146,0.0,1.0,,G-Floor
96963,130147,1.0,1.0,camo,CAMO
96968,130149,0.0,2.0,,Royal Mouldings
96974,130152,0.0,1.0,,3M
96975,130152,0.0,1.0,,3M
96981,130154,1.0,1.0,weber,Weber
96982,130154,1.0,1.0,weber,Weber
96989,130158,0.0,1.0,,Pegasus
96991,130158,0.0,1.0,,Pegasus
96992,130159,0.0,3.0,,Home Accents Holiday
97006,130166,1.0,1.0,ridgid,RIDGID
97007,130166,1.0,1.0,rigid,RIDGID
97008,130166,1.0,1.0,rigid,RIDGID
97009,130166,0.0,1.0,,RIDGID
97020,130173,0.0,2.0,,Hampton Bay
97021,130173,0.0,2.0,,Hampton Bay
97026,130175,0.0,1.0,,Weber
97032,130175,0.0,1.0,,Weber
97035,130175,1.0,1.0,weber,Weber
97036,130175,1.0,1.0,weber,Weber
97045,130180,0.0,1.0,,Diablo
97048,130181,0.0,2.0,,Hampton Bay
97050,130182,0.0,1.0,,Suncast
97056,130185,1.0,2.0,light,Lithonia Lighting
97057,130185,1.0,2.0,light,Lithonia Lighting
97063,130188,0.0,2.0,,E-Z Ancor
97064,130188,2.0,2.0,e-z ancor,E-Z Ancor
97070,130193,0.0,1.0,,Husky
97071,130193,0.0,1.0,,Husky
97073,130194,1.0,3.0,continuos,Home Decorators Collection
97074,130194,0.0,3.0,,Home Decorators Collection
97075,130194,0.0,3.0,,Home Decorators Collection
97078,130196,0.0,1.0,,Fiberon
97079,130196,0.0,1.0,,Fiberon
97089,130202,0.0,2.0,,Hampton Bay
97091,130202,0.0,2.0,,Hampton Bay
97096,130204,0.0,0.0,,Unbranded
97100,130208,0.0,2.0,,Extech Instruments
97108,130210,0.0,0.0,,Unbranded
97113,130210,0.0,0.0,,Unbranded
97114,130211,0.0,2.0,,Lido Designs
97117,130211,0.0,2.0,,Lido Designs
97119,130211,0.0,2.0,,Lido Designs
97123,130213,0.0,1.0,,Prime-Line
97124,130214,0.0,1.0,,Gyros
97125,130214,0.0,1.0,,Gyros
97132,130218,0.0,3.0,,The Wallpaper Company
97133,130218,0.0,3.0,,The Wallpaper Company
97135,130220,0.0,1.0,,Rev-A-Shelf
97138,130222,0.0,1.0,,PartsmasterPro
97145,130223,0.0,1.0,,Milwaukee
97146,130223,0.0,1.0,,Milwaukee
97153,130227,0.0,0.0,,Unbranded
97158,130229,1.0,1.0,schilage,Schlage
97161,130231,0.0,2.0,,Simply Seamless
97164,130231,0.0,2.0,,Simply Seamless
97166,130232,0.0,1.0,,Feiss
97174,130239,2.0,2.0,glacier bay,Glacier Bay
97177,130239,0.0,2.0,,Glacier Bay
97197,130251,0.0,1.0,,Everbilt
97202,130252,1.0,2.0,rustoleum,Rust-Oleum Specialty
97203,130252,0.0,2.0,,Rust-Oleum Specialty
97205,130254,0.0,1.0,,Foremost
97210,130256,0.0,1.0,,YARDGARD
97217,130257,2.0,4.0,rusteoulm paint,Rust-Oleum Painter's Touch 2X
97221,130259,0.0,2.0,,Cargo Boss
97224,130260,2.0,2.0,magic chef,Magic Chef
97246,130269,0.0,1.0,,Bosch
97247,130269,1.0,1.0,bosch,Bosch
97248,130269,1.0,1.0,boscj,Bosch
97250,130270,0.0,1.0,,Intermatic
97252,130270,0.0,1.0,,Intermatic
97256,130273,0.0,2.0,,Wright Products
97257,130273,0.0,2.0,,Wright Products
97261,130275,0.0,2.0,,Hampton Bay
97262,130275,0.0,2.0,,Hampton Bay
97276,130283,0.0,1.0,,Pegasus
97277,130283,0.0,1.0,,Pegasus
97280,130283,0.0,1.0,,Pegasus
97282,130283,0.0,1.0,,Pegasus
97284,130284,0.0,2.0,,Safer Brand
97292,130292,0.0,1.0,,KOHLER
97306,130302,0.0,2.0,,Design House
97321,130312,1.0,3.0,grills,Grill Parts Pro
97322,130312,0.0,3.0,,Grill Parts Pro
97326,130312,1.0,3.0,grills,Grill Parts Pro
97331,130314,1.0,2.0,klein,Klein Tools
97333,130315,0.0,2.0,,Commercial Electric
97334,130315,0.0,2.0,,Commercial Electric
97336,130316,1.0,1.0,rheem,Rheem
97337,130317,0.0,1.0,,Halo
97346,130319,0.0,1.0,,Prime-Line
97351,130320,0.0,2.0,,Ideal Pet
97352,130321,0.0,2.0,,Triton Products
97353,130321,0.0,2.0,,Triton Products
97356,130323,0.0,1.0,,Radiance
97357,130323,0.0,1.0,,Radiance
97358,130324,0.0,1.0,,Genie
97361,130324,0.0,1.0,,Genie
97362,130324,0.0,1.0,,Genie
97363,130324,0.0,1.0,,Genie
97367,130324,0.0,1.0,,Genie
97374,130328,0.0,1.0,,Weber
97377,130328,0.0,1.0,,Weber
97378,130328,0.0,1.0,,Weber
97381,130329,2.0,2.0,first alert,First Alert
97386,130330,0.0,2.0,,Progress Lighting
97387,130330,0.0,2.0,,Progress Lighting
97434,130354,0.0,1.0,,SmartBlock
97440,130354,0.0,1.0,,SmartBlock
97442,130356,1.0,1.0,brinkmann,Brinkmann
97449,130360,0.0,1.0,,SAVOGRAN
97454,130362,0.0,1.0,,Latex-ite
97457,130365,1.0,2.0,tiles,Smart Tiles
97463,130368,0.0,1.0,,KILZ
97467,130372,0.0,2.0,,LA Rug
97468,130372,0.0,2.0,,LA Rug
97469,130373,1.0,2.0,bolts,Crown Bolt
97477,130377,0.0,1.0,,Hanover
97485,130382,0.0,2.0,,Master Lock
97489,130383,0.0,1.0,,SAUDER
97495,130386,0.0,1.0,,Watts
97500,130389,0.0,1.0,,QEP
97502,130390,0.0,1.0,,Prime-Line
97504,130391,0.0,1.0,,GE
97505,130391,0.0,1.0,,GE
97511,130395,0.0,1.0,,MUSTEE
97513,130395,0.0,1.0,,MUSTEE
97514,130396,0.0,1.0,,Lutron
97515,130396,0.0,1.0,,Lutron
97517,130396,1.0,1.0,lutron,Lutron
97523,130402,0.0,1.0,,Clarke
97527,130403,1.0,1.0,hansgrohe,Hansgrohe
97534,130408,0.0,1.0,,TRUporte
97540,130409,0.0,2.0,,Wyndham Collection
97545,130411,0.0,1.0,,Leviton
97547,130411,0.0,1.0,,Leviton
97550,130411,0.0,1.0,,Leviton
97551,130411,0.0,1.0,,Leviton
97552,130411,0.0,1.0,,Leviton
97559,130414,0.0,2.0,,Builders Edge
97568,130418,0.0,1.0,,Everbilt
97575,130420,0.0,1.0,,Armstrong
97583,130422,0.0,1.0,,Bosch
97590,130426,0.0,1.0,,Veranda
97602,130429,0.0,2.0,,Rolling Shelves
97603,130429,1.0,2.0,shelves,Rolling Shelves
97606,130429,0.0,2.0,,Rolling Shelves
97613,130432,1.0,2.0,bonsai,Brussel's Bonsai
97615,130432,0.0,2.0,,Brussel's Bonsai
97616,130433,0.0,1.0,,ViaVolt
97617,130433,0.0,1.0,,ViaVolt
97618,130433,0.0,1.0,,ViaVolt
97620,130433,0.0,1.0,,ViaVolt
97622,130433,0.0,1.0,,ViaVolt
97623,130433,0.0,1.0,,ViaVolt
97625,130433,0.0,1.0,,ViaVolt
97626,130433,0.0,1.0,,ViaVolt
97631,130437,0.0,1.0,,Gardensun
97632,130437,0.0,1.0,,Gardensun
97633,130437,0.0,1.0,,Gardensun
97635,130437,0.0,1.0,,Gardensun
97641,130440,1.0,1.0,dremel,Dremel
97642,130440,1.0,1.0,dremel,Dremel
97643,130440,1.0,1.0,dremel,Dremel
97645,130441,1.0,2.0,flush,Smarter Flush
97647,130441,1.0,2.0,flush,Smarter Flush
97669,130454,0.0,0.0,,Unbranded
97673,130455,0.0,1.0,,Edsal
97677,130456,0.0,1.0,,3M
97678,130456,0.0,1.0,,3M
97679,130456,0.0,1.0,,3M
97688,130459,0.0,3.0,,The Wallpaper Company
97691,130460,0.0,1.0,,SharkBite
97692,130460,1.0,1.0,sharkbit,SharkBite
97695,130461,0.0,1.0,,HDX
97696,130461,0.0,1.0,,HDX
97705,130465,0.0,3.0,,Worth Home Products
97706,130465,0.0,3.0,,Worth Home Products
97711,130465,0.0,3.0,,Worth Home Products
97718,130467,0.0,1.0,,SharkBite
97727,130470,0.0,1.0,,Roberts
97733,130471,0.0,2.0,,HomeBrite Solar
97739,130473,0.0,1.0,,Watts
97740,130473,0.0,1.0,,Watts
97741,130473,0.0,1.0,,Watts
97742,130473,0.0,1.0,,Watts
97743,130473,1.0,1.0,watt,Watts
97744,130474,0.0,1.0,,Cerrowire
97745,130474,1.0,1.0,cerowire,Cerrowire
97749,130475,0.0,1.0,,Grip-Rite
97755,130479,0.0,1.0,,DMI
97757,130480,1.0,2.0,cub,Cub Cadet
97758,130480,2.0,2.0,cub cadet,Cub Cadet
97759,130480,0.0,2.0,,Cub Cadet
97763,130482,2.0,2.0,cal flame,Cal Flame
97767,130482,0.0,2.0,,Cal Flame
97770,130482,0.0,2.0,,Cal Flame
97773,130483,0.0,1.0,,Gatco
97779,130484,0.0,2.0,,Hampton Bay
97782,130485,0.0,1.0,,Varathane
97789,130488,0.0,2.0,,Rust-Oleum OKON
97791,130489,0.0,1.0,,DANCO
97794,130489,0.0,1.0,,DANCO
97796,130490,0.0,1.0,,PUR
97800,130491,0.0,0.0,,Unbranded
97805,130494,0.0,1.0,,ProMow
97806,130494,0.0,1.0,,ProMow
97808,130496,0.0,1.0,,Quickie
97809,130496,1.0,1.0,qucikie,Quickie
97814,130497,2.0,2.0,campbell hausfeld,Campbell Hausfeld
97817,130497,0.0,2.0,,Campbell Hausfeld
97818,130498,0.0,1.0,,KOHLER
97819,130498,0.0,1.0,,KOHLER
97834,130509,0.0,2.0,,Hampton Bay
97837,130511,0.0,2.0,,Mueller Streamline
97846,130516,0.0,1.0,,Delta
97852,130518,2.0,2.0,hampton bay,Hampton Bay
97853,130518,0.0,2.0,,Hampton Bay
97863,130523,0.0,1.0,,Whirlpool
97872,130526,0.0,1.0,,RIDGID
97877,130529,0.0,2.0,,Builders Edge
97878,130529,0.0,2.0,,Builders Edge
97880,130531,0.0,1.0,,DURA
97897,130536,0.0,1.0,,Everbilt
97898,130536,0.0,1.0,,Everbilt
97900,130536,0.0,1.0,,Everbilt
97903,130538,0.0,1.0,,Woods
97904,130538,0.0,1.0,,Woods
97905,130538,0.0,1.0,,Woods
97909,130540,0.0,1.0,,Whirlpool
97914,130540,0.0,1.0,,Whirlpool
97916,130540,1.0,1.0,whirlpool,Whirlpool
97926,130546,0.0,2.0,,Philips Advance
97928,130546,0.0,2.0,,Philips Advance
97931,130546,0.0,2.0,,Philips Advance
97932,130546,0.0,2.0,,Philips Advance
97934,130548,0.0,1.0,,BLACK+DECKER
97935,130548,0.0,1.0,,BLACK+DECKER
97943,130551,0.0,2.0,,Builders Edge
97944,130551,1.0,2.0,edge,Builders Edge
97945,130551,0.0,2.0,,Builders Edge
97946,130552,1.0,2.0,wine,Wine Enthusiast
97947,130552,1.0,2.0,wine,Wine Enthusiast
97951,130554,1.0,3.0,cooper,Cooper Wiring Devices
97953,130554,0.0,3.0,,Cooper Wiring Devices
97956,130557,1.0,4.0,rust-oleum,Rust-Oleum Painter's Touch 2X
97957,130557,1.0,4.0,painter,Rust-Oleum Painter's Touch 2X
97968,130561,0.0,2.0,,Simpson Strong-Tie
97972,130563,0.0,2.0,,Gorilla Playsets
97982,130568,0.0,2.0,,Simpson Strong-Tie
97983,130569,0.0,3.0,,Rust-Oleum Stops Rust
97989,130572,0.0,2.0,,Park Smart
97990,130572,0.0,2.0,,Park Smart
98000,130579,0.0,1.0,,Everbilt
98008,130582,0.0,2.0,,Home Styles
98014,130585,1.0,1.0,mtd,MTD
98026,130592,0.0,1.0,,NuTone
98027,130592,0.0,1.0,,NuTone
98028,130592,0.0,1.0,,NuTone
98029,130592,0.0,1.0,,NuTone
98034,130594,0.0,1.0,,Daltile
98042,130598,0.0,1.0,,Pavestone
98054,130604,0.0,2.0,,General Tools
98066,130611,0.0,2.0,,Code One
98070,130613,0.0,1.0,,Lawn-Boy
98073,130613,0.0,1.0,,Lawn-Boy
98078,130617,1.0,2.0,ladder,Gorilla Ladders
98081,130619,0.0,2.0,,Home Legend
98082,130619,0.0,2.0,,Home Legend
98085,130621,0.0,1.0,,Halo
98090,130622,0.0,3.0,,The Forever Cap
98114,130632,1.0,2.0,accesory,Classic Accessories
98119,130633,1.0,1.0,makita,Makita
98137,130640,0.0,0.0,,Unbranded
98138,130640,0.0,0.0,,Unbranded
98143,130640,0.0,0.0,,Unbranded
98147,130640,0.0,0.0,,Unbranded
98148,130640,0.0,0.0,,Unbranded
98149,130641,0.0,1.0,,Rheem
98156,130646,1.0,1.0,ge,GE
98161,130648,0.0,1.0,,Elmdor
98162,130648,0.0,1.0,,Elmdor
98171,130654,0.0,1.0,,RIDGID
98173,130654,1.0,1.0,ridgid,RIDGID
98175,130654,1.0,1.0,rigid,RIDGID
98179,130657,0.0,1.0,,Char-Broil
98182,130657,0.0,1.0,,Char-Broil
98183,130657,0.0,1.0,,Char-Broil
98185,130658,0.0,1.0,,Schlage
98196,130664,1.0,1.0,rubbermaid,Rubbermaid
98200,130664,0.0,1.0,,Rubbermaid
98202,130665,0.0,2.0,,Allure Aluminum
98211,130672,0.0,1.0,,Schon
98220,130675,0.0,1.0,,Eastman
98222,130675,0.0,1.0,,Eastman
98224,130675,0.0,1.0,,Eastman
98226,130676,0.0,2.0,,Best Barns
98229,130677,1.0,3.0,cedar,Select Cedar Shed
98231,130678,1.0,3.0,organic,Kellogg Garden Organics
98232,130678,0.0,3.0,,Kellogg Garden Organics
98238,130682,0.0,1.0,,Raco
98239,130682,0.0,1.0,,Raco
98244,130687,0.0,1.0,,Prime-Line
98248,130687,0.0,1.0,,Prime-Line
98255,130690,0.0,1.0,,Baldwin
98265,130696,0.0,1.0,,Southwire
98266,130697,0.0,1.0,,Teks
98273,130698,0.0,2.0,,Patio Armor
98278,130699,0.0,2.0,,American Standard
98297,130711,0.0,1.0,,Hoover
98314,130715,0.0,2.0,,Power Care
98325,130719,1.0,1.0,weathertech,WeatherTech
98328,130720,1.0,1.0,ge,GE
98335,130725,0.0,2.0,,MS International
98339,130727,1.0,1.0,mirror,MirrEdge
98341,130727,0.0,1.0,,MirrEdge
98342,130728,0.0,1.0,,GE
98343,130728,0.0,1.0,,GE
98346,130729,0.0,1.0,,HDX
98348,130730,0.0,1.0,,Makita
98355,130732,0.0,2.0,,Hampton Bay
98364,130734,0.0,1.0,,HDX
98365,130734,0.0,1.0,,HDX
98366,130734,0.0,1.0,,HDX
98367,130735,1.0,1.0,dremel,Dremel
98368,130735,1.0,1.0,drill,Dremel
98373,130736,0.0,1.0,,Minwax
98376,130737,0.0,1.0,,Suntuf
98388,130743,1.0,1.0,rubbermaid,Rubbermaid
98390,130743,0.0,1.0,,Rubbermaid
98402,130752,0.0,1.0,,Rubbermaid
98406,130755,0.0,1.0,,Wagner's
98415,130760,2.0,3.0,martha stewart,Martha Stewart Living
98416,130760,0.0,3.0,,Martha Stewart Living
98420,130762,0.0,1.0,,Milwaukee
98422,130763,0.0,2.0,,Rite Lite
98440,130773,0.0,2.0,,Cat Pumps
98443,130773,0.0,2.0,,Cat Pumps
98444,130774,0.0,1.0,,Everbilt
98446,130774,0.0,1.0,,Everbilt
98453,130779,0.0,1.0,,Kidde
98460,130782,0.0,1.0,,Gladiator
98461,130782,0.0,1.0,,Gladiator
98467,130783,0.0,1.0,,Lutron
98469,130783,1.0,1.0,lutron,Lutron
98470,130783,0.0,1.0,,Lutron
98493,130793,0.0,2.0,,Hampton Bay
98500,130796,0.0,1.0,,Honeywell
98501,130796,0.0,1.0,,Honeywell
98517,130801,1.0,1.0,weber,Weber
98521,130803,0.0,1.0,,NDS
98529,130810,0.0,1.0,,Raco
98541,130816,0.0,1.0,,Ziploc
98542,130816,0.0,1.0,,Ziploc
98545,130817,0.0,1.0,,Miracle-Gro
98546,130817,0.0,1.0,,Miracle-Gro
